summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
2gJs6tEEg9XTadwNvinscLarf12A7bMpAGoVEoeZ6aJNs60,Ðaglas,999,I,183,142,True,False,False,True
39wtFJR5VjOoo9DAqmMMKx3JVKMRhTsObOJlu-m7_LM1kIxivZerUpGJDw,dumb eboy,902,I,213,172,True,False,False,False
m6F_zSU6YmN_kJu_g5OteoBbHn0WyNtanITGMcJzkS_Lrnc,Catstyle,994,I,291,252,True,False,False,False
yECC_W3OtRBeF9mcD6bEzZWNyu6boh_cfScEudmd0mq2FjZg4QOu49P0yA,undying desire,909,I,240,187,False,False,False,False
Boe02rP0ayWVPOGkf6p4jDuxBvKcev2aVwNa8JhbcyREJwo,KataForLife,999,I,157,99,False,False,False,False
maxasm0eQ0hz82WCZFjt8HiLsIqybYo5cJE_dleMMwooDwk,Kiiman,874,I,217,183,False,False,False,False
XRaMPrRkbkiR-RNNyfS2_L0Gj1xjrNGawQmHN02H8nSFngo,lukuluku,907,I,364,324,True,False,False,True
kzCgH48OVaWM_xXxdYYfTL4yeIzJrBaMrpiV2quP4JaBiC4,the lord mardigo,888,I,144,117,False,False,False,False
O3VvKZiD1XsxDG2Po9S9IB4uaaLcF06gE0pXI0eGm76A364,TitusTheRomaboo,889,I,236,199,False,False,True,True
gqG0cWIg4aoEZaZDUaSsx51tvrC9PHJNVjlcrDkLJacUR7Y,FallKnight,882,I,235,177,False,False,False,True
Y1mL3t4gqSxvU4QT1xWujWIF8vYC1oJ7Wch5684vbuk3WsI,Natrium,1015,I,261,206,True,False,False,False
