summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
xOm51vwtUoU7KpSEpKlSdY42Ah_i2EHdQMLGn86b7r8,Sinfonías,697,I,153,121,False,False,False,False
ksw9bneg1SR70q3QWeH4AW0othn28inZzpAdpDFUC9R8HQ,Dązai,900,I,396,367,True,False,False,False
RTWkWMl59hP2fSl_KySEx2WV74DfXc1aXAeN4WMvsmEF,buinyuin,714,I,316,282,False,False,True,False
krY5NY-Fano2-eGFpebXy3GfPdJaFUuXJIEo51c3aaUb,Sue,736,I,106,72,False,False,False,True
rJjG6NtlYOuf0dIKaCYgYHQ3OrqZAczu09NoEOB6a6CH1g,NoisyB,900,I,206,168,True,False,False,False
T2Mf8RqFVQUOsut6eDjuauFv0TmRW6F7KotnQKb2GM9TOQ,Ðiluc,708,I,639,576,False,False,False,False
gbng9-N6K8iAw4ZHlxG6oxplV3W3L8eKYqByzlFEzspwPg,DarkZero 5,676,I,459,443,False,False,True,False
RaFKgqz1fIN9cp6gCX3cv4viiXp9nBQNBdWE1cQvPUz81MkZBIuDlyfVmQ,bhop,720,I,203,149,False,False,False,True
s8IcAXnkO16xeJEl5LQWEjxQ-OaygpC350Hhwx_EJapxfQ,Thresh Maker,714,I,459,434,True,False,False,True
be0Kf5Pml2eDbiPU2EG_W4e968UsEavBegTfiU6rPaEBrPejJlA2VHYWkQ,temphfozynvmteqn,695,I,62,44,False,False,True,False
