champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
126,7,5,4,14484,234,2,6,3,9940,134,8,4,9,12918,18,5,4,7,14055,3,0,9,9,6328,61,6,12,5,11897,104,10,12,2,14026,13,2,8,7,11708,498,11,10,3,16719,497,3,20,5,8851,1,-1,5,7,0,4,2,0,0,1,-1
126,1,1,5,5207,5,2,4,6,5289,84,3,1,3,4866,81,2,2,2,5349,89,0,4,7,3438,164,3,6,0,6589,154,7,4,1,7825,711,8,6,2,8283,498,4,6,3,7396,526,1,11,2,4697,-1,-1,0,4,1,1,0,1,0,0,-1
166,15,6,3,13947,234,10,8,1,11540,45,7,7,3,10408,119,4,10,5,9979,89,1,14,7,6618,266,0,1,14,6525,517,0,7,9,6434,64,10,6,2,11170,202,8,7,5,11134,201,1,13,7,6172,1,1,8,1,2,0,2,0,1,0,1
39,12,3,5,14139,77,9,3,2,11014,43,2,8,3,7246,523,2,5,1,8447,117,1,11,3,6134,166,4,5,8,7536,120,2,6,8,7365,7,6,3,3,9371,202,2,4,3,8113,99,0,7,5,5580,1,1,8,1,2,0,1,0,0,0,1
164,9,10,9,15321,64,6,5,8,12638,90,2,11,6,12228,523,11,9,7,18006,117,2,22,6,9971,39,8,4,6,16121,77,9,9,6,16432,112,8,8,7,15365,236,9,7,6,16345,267,2,26,5,10544,-1,-1,4,11,0,5,0,1,2,1,-1
39,2,0,3,4359,91,2,0,3,3859,3,0,2,0,4219,202,0,1,0,3995,99,0,1,0,3516,223,2,3,1,3386,20,1,0,2,1840,166,2,2,1,3585,711,1,0,0,2485,267,0,4,0,2539,1,1,5,0,0,0,1,0,0,0,1
19,1,4,10,9785,59,6,9,4,11777,45,3,6,8,10513,145,8,5,3,14647,267,2,14,2,8188,164,5,8,5,11776,234,7,11,3,12517,61,6,12,3,14884,236,9,4,4,15829,117,0,15,5,8785,-1,-1,4,9,0,4,1,0,1,1,-1
164,6,18,10,14854,121,10,15,7,15822,55,3,15,5,14231,360,18,10,6,19811,412,3,26,3,11705,58,4,8,8,15903,91,16,9,8,18421,3,5,7,9,13062,18,4,7,7,14478,497,2,13,8,9040,1,-1,6,9,3,2,0,1,2,1,1
166,17,10,5,26187,99,4,11,8,15622,517,12,4,8,20513,91,6,9,6,17799,43,0,29,7,12614,136,3,16,8,13747,30,11,10,12,16616,81,8,9,8,16913,523,11,5,6,20806,412,1,18,5,10752,1,-1,11,4,3,3,2,0,3,0,1
166,14,4,8,19020,79,4,7,9,11749,711,3,6,8,10457,81,11,6,9,14847,267,1,20,9,9077,39,8,7,6,15367,876,11,12,6,15853,238,11,7,5,15454,115,9,17,7,15323,235,4,24,9,12584,-1,-1,2,8,1,3,0,0,1,1,-1
1,18,8,3,15527,59,8,24,7,14689,104,10,9,6,13356,21,17,3,6,15944,89,1,15,6,7778,164,4,8,14,9549,121,8,10,9,11049,45,7,6,6,13221,236,8,8,15,12618,37,1,14,10,7856,1,1,10,0,2,3,1,0,1,0,1
68,13,11,5,14901,120,10,12,0,13235,3,4,13,3,9800,21,6,5,4,11613,497,4,14,4,7946,166,3,7,8,10398,72,5,5,7,9823,84,4,1,8,7833,236,4,4,8,9952,267,0,10,6,5979,1,1,8,1,2,0,1,0,1,0,1
166,9,4,5,9760,141,4,2,8,8506,8,3,4,4,7799,21,1,4,6,6394,350,1,7,7,5175,78,6,5,3,9597,91,6,9,5,9968,267,5,22,3,8514,236,13,12,5,12775,40,0,23,2,7953,-1,-1,0,8,0,2,0,2,0,0,-1
126,1,6,7,8683,234,3,4,1,8156,517,2,2,4,8695,119,7,0,0,13258,117,0,8,0,6158,166,6,0,2,10255,91,3,2,3,8811,7,3,2,3,7471,115,0,0,2,7783,16,0,3,3,4831,1,-1,4,2,2,1,2,0,1,0,1
6,5,5,6,13166,64,10,10,1,14128,127,6,9,5,14153,498,8,9,5,15018,497,4,19,5,10475,17,5,4,7,14097,234,6,5,6,11954,7,5,5,4,10959,119,3,6,8,13871,89,3,8,8,7820,1,-1,7,3,2,2,0,2,1,0,1
887,6,7,7,13420,2,15,9,3,16980,134,8,6,11,14327,498,7,15,6,13386,117,4,18,8,10061,164,11,5,5,17595,120,11,5,6,14916,7,5,13,7,13204,236,6,3,9,16503,267,2,19,13,9974,1,-1,5,8,3,1,1,1,1,1,-1
164,0,1,6,5381,36,3,3,6,6718,8,3,2,7,6609,498,8,7,5,11038,497,3,12,5,6093,166,3,3,1,10015,64,3,8,3,8946,517,20,3,6,12888,236,2,3,3,9001,57,1,10,4,5432,-1,-1,1,9,1,1,0,2,0,0,-1
86,8,3,9,11248,234,2,5,9,9066,4,5,9,4,12951,21,8,8,5,13484,497,3,15,5,8607,166,8,8,4,16180,91,9,5,6,14848,134,3,9,3,12933,119,9,5,7,15522,412,3,18,6,10085,-1,-1,4,10,0,4,0,1,0,2,-1
166,14,4,2,14484,91,4,8,0,10552,99,1,7,0,9905,202,7,5,3,10834,43,2,10,5,6798,14,0,1,11,8045,60,3,3,7,6909,1,2,1,4,7942,81,5,3,3,9539,267,0,8,3,5210,1,1,10,1,3,0,2,0,1,0,1
122,6,1,4,9298,91,17,14,4,13066,134,7,12,0,12339,21,4,8,2,11417,78,1,14,3,6717,360,9,3,4,12403,234,1,3,4,8102,13,0,2,8,7939,15,3,3,11,8198,497,0,8,8,5643,-1,1,5,2,2,0,0,1,1,0,1
157,3,8,9,12885,91,17,5,1,16847,74,4,7,3,12811,498,6,9,3,14503,412,0,17,6,7816,166,6,4,6,13783,238,5,7,8,11617,55,7,3,5,12207,147,4,11,5,11184,497,0,15,6,7392,-1,1,9,3,4,0,2,0,1,1,1
17,13,7,3,17238,91,8,9,5,14721,55,5,7,4,10823,222,3,5,4,12377,117,1,18,6,8752,114,0,2,9,8420,234,11,5,9,12617,13,3,6,3,12536,498,7,6,3,13607,40,1,12,6,7679,-1,-1,7,4,3,1,0,2,1,0,1
17,8,4,3,15050,78,6,2,4,10144,4,3,6,5,9330,498,0,7,5,9006,40,0,9,9,6229,164,3,5,6,10480,59,3,15,2,10640,117,3,11,4,9466,115,8,10,2,12260,235,9,9,3,11190,1,-1,4,8,1,4,2,0,1,0,-1
164,7,11,4,18532,68,9,11,7,17722,115,8,10,8,19806,523,8,7,11,17506,40,0,19,7,10388,58,3,8,10,16845,64,7,13,8,16286,142,11,12,8,18795,202,15,13,5,24580,26,1,29,1,13012,-1,-1,7,11,3,4,0,1,1,2,-1
164,4,6,5,11943,120,5,11,7,10554,45,11,6,4,14247,119,8,6,8,15671,267,3,18,9,8456,114,5,4,6,12092,104,1,7,5,10843,4,8,11,6,13130,498,14,10,7,17069,43,5,18,7,11023,1,-1,3,11,1,3,1,1,0,2,-1
164,10,9,4,13211,76,8,8,5,10733,711,6,7,2,10223,67,4,8,4,10054,267,4,18,5,8126,114,4,1,12,7999,30,6,9,5,10285,166,5,3,5,9009,236,3,3,6,9981,37,2,10,4,7205,1,-1,7,4,2,1,2,0,1,0,1
164,3,11,8,14641,91,17,12,11,18500,8,10,15,6,16468,202,10,16,6,17000,26,1,20,15,9453,875,3,8,7,13580,421,21,12,8,17593,13,4,8,12,12327,498,17,11,6,20558,412,1,31,8,10436,-1,-1,7,5,2,4,1,1,2,0,1
164,8,5,1,15439,203,2,7,7,10582,13,3,9,1,13860,222,9,8,2,15348,99,4,16,4,10307,92,4,2,8,10695,5,4,7,4,10146,4,3,6,3,12674,523,4,3,5,13505,117,0,12,6,6730,1,1,10,2,2,2,0,2,2,0,1
122,8,5,8,11930,246,14,9,8,14534,13,3,8,9,12740,147,3,12,9,10755,63,6,8,13,10906,19,14,4,11,13472,234,12,9,4,14737,142,8,7,9,12461,498,9,15,6,16709,267,4,21,4,10254,-1,1,5,8,0,4,1,0,0,2,-1
164,13,3,12,14295,120,5,10,7,11700,99,5,12,2,13650,18,6,3,10,11328,117,2,19,3,8840,875,6,10,7,13327,28,13,7,3,14643,111,3,14,9,10528,236,10,9,5,16802,267,2,17,7,9023,1,1,3,9,2,2,2,0,0,1,-1
17,6,3,8,15100,238,11,4,5,13687,8,5,4,6,13021,21,8,8,6,14660,89,0,14,8,8135,164,6,12,7,12328,141,9,12,3,13571,7,16,6,5,15202,236,2,9,7,10522,267,0,19,8,7001,1,1,8,4,3,0,0,1,2,0,1
166,5,2,3,11915,104,4,4,1,11127,147,3,7,1,10161,68,5,3,3,10820,40,3,9,3,7478,85,1,4,4,8579,246,2,3,6,8194,13,3,2,4,10041,21,4,3,5,10398,497,1,9,1,6092,-1,1,5,2,4,0,2,0,1,0,1
10,13,9,2,18599,64,5,14,5,12258,13,1,12,4,11008,119,9,8,6,16312,555,6,7,6,10715,79,5,5,8,12438,238,10,3,6,15284,43,4,5,5,10890,29,3,7,8,11323,267,1,14,7,8238,1,-1,8,6,4,0,1,1,1,1,1
164,7,3,3,12202,20,4,8,1,11483,38,4,6,3,12954,18,4,4,7,10654,267,2,14,3,8214,126,1,1,6,10266,120,5,5,3,9756,7,2,4,3,9331,236,9,5,5,13169,16,0,11,4,6498,1,1,9,3,2,1,2,0,1,0,1
166,11,5,2,16361,64,8,13,8,12451,711,7,10,8,11044,51,7,5,10,12990,267,3,22,8,9497,23,2,3,5,10633,76,8,15,6,11657,4,3,16,5,11502,236,12,11,10,14325,555,11,9,10,12857,-1,-1,9,5,1,2,1,1,1,0,1
166,6,5,5,9776,104,8,8,1,12194,7,11,5,1,12399,523,2,3,5,7902,117,1,11,6,6647,17,2,3,8,9177,120,5,7,6,8335,517,1,2,7,6404,498,9,3,4,10764,89,1,8,3,5615,1,1,7,3,2,0,1,1,1,0,1
64,3,10,5,11604,121,12,12,1,14110,10,12,6,4,16804,51,6,11,5,14504,555,5,12,5,10829,17,2,6,10,11021,120,6,6,6,10324,777,7,3,7,12785,115,4,6,7,11531,497,1,12,8,8107,-1,1,10,3,3,1,1,1,0,1,1
79,0,1,5,4472,234,3,2,4,6214,134,2,0,1,5612,119,0,2,3,4991,412,0,4,1,3504,17,4,2,1,7499,141,4,2,0,6602,38,1,2,2,5355,498,5,0,1,7269,89,0,5,1,3869,-1,-1,0,2,0,0,1,0,0,0,-1
78,1,1,7,5904,104,1,1,4,5737,134,2,1,7,5886,21,2,3,2,7128,497,2,4,4,5511,166,8,5,2,10433,238,7,11,0,9825,27,8,9,0,7935,498,1,5,4,7453,89,0,13,2,5494,1,-1,0,7,0,2,0,1,0,0,-1
166,10,11,1,15720,234,5,7,5,10413,7,13,3,2,11980,37,1,17,5,8477,497,1,13,5,7396,39,0,4,8,8130,876,6,6,6,8983,8,3,0,5,10282,18,8,5,7,12289,89,1,9,4,6190,-1,-1,7,3,1,2,2,0,1,0,1
777,3,4,5,7733,203,5,3,7,8865,711,3,2,4,7395,51,2,2,7,7118,432,2,4,6,5986,107,2,6,5,7883,79,8,11,1,9213,517,8,3,1,10115,81,8,11,2,10294,40,3,19,6,7204,1,1,3,3,1,1,2,0,0,0,-1
126,13,7,10,16396,91,6,10,10,14425,4,7,14,7,18889,429,6,7,11,17924,497,3,20,5,11080,166,7,10,6,17956,64,7,17,6,14886,68,6,10,7,15712,51,19,14,6,22385,99,4,29,10,12687,-1,-1,8,8,3,4,0,2,2,1,-1
17,9,7,6,15498,234,20,7,4,18718,99,6,15,6,12377,498,12,5,8,16330,497,2,26,8,9497,517,8,4,10,11909,876,7,11,7,13766,104,5,8,5,14240,202,6,8,8,11745,29,6,11,19,10131,1,1,10,0,4,0,1,0,0,1,1
887,1,2,3,8520,246,11,2,5,11243,142,2,6,4,7960,236,2,6,6,8344,79,0,6,7,5673,223,4,1,3,9510,5,4,11,5,9279,7,6,4,3,10110,21,6,9,1,12371,40,5,12,4,8767,1,-1,2,5,1,2,0,1,0,1,-1
39,11,11,5,16554,246,13,13,11,14330,13,12,14,3,17844,69,5,12,7,11956,89,2,15,6,8354,234,7,4,6,15181,245,9,6,7,12301,157,6,3,15,14751,236,7,11,8,13607,78,3,17,7,9676,1,-1,10,8,2,2,1,1,1,1,1
266,6,4,6,13548,64,2,8,5,11215,21,11,8,8,15994,134,9,9,2,18131,37,1,14,9,8451,157,5,7,3,16269,35,7,11,3,13460,17,3,6,8,12000,498,8,10,9,15943,711,7,8,6,11452,-1,1,6,7,1,3,1,1,1,1,1
126,7,5,10,15459,59,3,10,9,11067,112,6,8,6,15922,119,0,5,4,10795,74,6,3,10,10222,234,7,7,4,13546,141,12,4,5,14924,142,10,12,3,12304,99,8,11,4,12636,235,2,15,6,9646,-1,1,9,6,2,2,1,1,1,0,1
164,6,5,2,10366,64,13,5,1,11450,7,9,7,1,11032,99,2,5,6,7738,497,1,19,4,6110,126,2,0,9,7159,121,4,2,5,8034,245,0,2,6,6284,236,7,4,6,9286,267,1,8,5,5943,1,-1,5,1,1,2,1,1,0,0,1
875,2,3,6,7854,5,4,3,5,8268,13,1,4,3,8174,81,3,1,7,7775,44,2,6,5,6067,777,9,5,3,12126,78,7,12,1,10253,85,1,11,4,8040,236,8,4,3,10825,267,1,16,1,6333,1,1,2,3,0,2,2,0,0,1,-1
164,6,8,6,12071,246,7,8,5,12966,55,13,2,2,15785,523,9,8,4,15604,412,2,17,4,8462,777,5,2,10,12156,76,10,6,5,13346,4,3,8,7,10923,236,1,5,9,9447,267,2,13,6,7679,1,1,9,3,3,1,1,0,1,0,1
166,11,12,7,17132,91,15,12,8,18825,4,1,21,6,15321,21,10,13,7,20405,526,4,18,7,10826,24,5,6,11,15213,56,15,9,5,17666,245,6,5,9,14268,115,7,9,8,17512,43,2,15,8,10319,1,1,7,5,3,3,1,0,2,0,1
166,7,6,6,13365,238,7,2,7,11463,7,8,8,5,12789,81,2,6,8,10176,432,1,10,8,6814,114,1,4,5,10455,5,6,14,2,13199,711,7,8,6,11472,145,11,7,5,16196,63,9,10,7,10832,1,-1,2,8,0,4,0,0,0,1,-1
164,2,4,4,8086,28,3,1,6,6950,246,4,3,6,8647,21,4,5,5,9287,497,4,9,4,6843,114,5,4,3,10465,238,7,8,1,11869,711,7,2,5,10577,30,3,8,6,9396,89,3,9,2,7441,-1,-1,1,7,0,3,0,1,0,1,-1
166,10,9,5,16025,245,12,7,7,15142,7,3,13,10,10419,236,5,9,4,15109,89,3,16,8,8803,78,4,7,9,11892,76,6,12,6,13105,38,9,7,6,15260,119,15,6,7,22294,201,0,19,5,9102,-1,-1,4,11,2,3,1,1,1,1,-1
92,8,7,6,16564,91,5,11,7,13568,163,12,8,1,16469,81,5,10,3,13897,497,1,18,3,8154,711,3,8,8,11267,107,8,5,6,13381,104,3,5,5,14088,74,4,6,8,11220,350,2,11,4,8146,-1,1,9,1,2,3,1,0,0,1,1
104,8,10,5,15940,64,9,9,7,12921,112,11,8,2,18155,29,3,3,11,12386,432,1,24,5,10316,711,9,3,7,14270,2,3,11,7,10940,136,6,7,6,13481,81,12,10,6,14987,497,0,22,6,8096,1,1,11,2,2,3,2,0,2,0,1
157,4,8,7,14935,163,13,15,6,17198,238,6,4,8,12680,236,13,10,3,20201,32,1,19,3,8930,164,7,5,8,14716,64,10,4,7,13232,127,1,7,6,12673,21,8,3,7,16637,497,1,16,9,9110,1,1,7,5,2,3,2,0,2,1,1
166,12,2,1,12213,245,3,6,3,10204,777,6,2,1,9946,21,4,10,2,9602,143,4,4,1,6993,266,0,1,7,6555,79,1,2,5,7640,23,3,0,5,8718,18,3,2,7,9017,117,1,3,5,5023,1,1,6,2,2,0,1,1,0,0,1
41,6,7,0,11037,238,12,7,3,12015,517,3,5,2,8121,236,3,1,3,7757,267,0,15,5,5880,114,0,3,5,6093,64,3,3,3,7430,7,6,3,6,8675,51,3,3,5,8199,412,1,5,5,5265,-1,1,5,1,1,1,1,0,0,0,1
114,3,1,12,11977,76,21,6,8,19316,4,2,18,11,12161,119,10,9,8,19487,40,1,24,8,10749,85,3,17,7,13078,91,18,6,10,17750,163,13,17,7,15882,81,10,9,7,15515,350,3,29,6,11546,-1,1,6,11,1,2,2,0,2,0,-1
166,7,6,8,13672,246,5,6,11,10360,266,2,2,8,9232,69,6,4,6,12540,29,5,5,10,9581,164,9,11,9,10836,78,13,14,5,13756,711,4,12,5,10940,81,14,8,4,16717,89,3,15,2,7864,-1,-1,4,8,0,2,1,1,1,0,-1
166,9,7,1,14451,246,8,10,2,12557,517,5,11,8,8922,236,10,13,6,14263,267,4,22,3,9445,164,3,5,6,9253,28,6,6,3,10235,157,6,1,7,11868,81,3,6,8,8602,89,2,9,12,6406,1,-1,8,3,2,1,1,0,1,0,1
777,1,2,8,5980,28,5,0,3,7514,80,3,4,3,7419,236,1,6,3,7660,111,3,5,5,5629,166,9,6,1,11448,91,5,6,1,9592,4,4,6,3,9315,81,3,4,3,8056,267,1,14,5,5673,-1,-1,1,7,1,1,0,2,0,0,-1
777,7,5,1,10264,163,10,6,5,9772,157,9,2,3,10260,21,9,3,2,10797,111,4,12,3,7001,164,1,1,7,5191,238,3,5,9,6210,101,5,5,5,7322,236,5,1,7,6926,201,0,7,11,3838,1,1,8,0,2,0,2,0,0,0,1
266,5,9,7,12622,64,10,18,2,14652,711,8,16,4,12561,15,12,17,4,17502,111,2,24,6,9086,777,3,3,7,13000,28,6,6,4,12523,245,3,1,6,12068,236,11,3,10,16558,201,0,14,10,8365,-1,1,7,4,3,2,1,0,0,2,1
54,3,6,8,7263,120,3,5,5,9469,7,3,3,3,10964,523,7,4,14,10493,25,3,10,7,7487,166,11,8,3,13295,20,9,12,4,10403,104,8,7,1,13099,85,4,18,7,10203,497,5,23,4,9376,1,1,3,8,1,2,1,0,0,1,-1
266,5,2,5,11861,76,6,15,2,13601,238,4,7,6,11805,119,19,5,7,20212,267,3,26,7,10498,166,11,1,6,15045,121,7,5,9,11153,711,7,10,6,11553,147,1,14,7,9657,99,1,17,9,8132,1,1,10,3,2,2,1,1,2,0,1
19,8,3,8,11881,141,12,11,5,13561,711,6,15,4,12632,119,13,11,8,15076,32,1,20,10,8480,164,8,10,7,12236,246,11,7,9,11706,157,5,4,6,10226,523,6,9,11,10899,412,3,14,7,7439,1,-1,7,2,4,0,0,0,1,0,1
84,2,2,1,6110,91,4,5,0,7639,4,4,2,1,7884,119,3,5,0,8682,497,0,10,0,5315,164,0,1,2,4628,246,1,0,5,4485,517,1,0,1,4396,22,0,0,3,4298,267,0,0,2,2925,1,1,5,0,1,0,1,0,0,0,1
114,14,7,7,13647,876,9,11,5,12663,86,3,6,6,11027,81,4,3,9,10107,350,3,20,4,8897,166,9,8,6,11736,238,9,4,6,10732,131,5,7,5,10774,236,6,8,7,11889,43,2,10,9,6896,-1,-1,6,3,0,2,1,0,1,0,1
67,3,3,9,12138,35,14,3,3,14896,54,2,8,7,10207,157,4,4,8,14395,497,1,15,8,7994,887,10,8,4,17531,76,12,11,2,16017,58,4,12,6,15004,21,7,9,7,14278,32,2,16,5,9718,-1,1,4,10,2,3,1,1,0,2,-1
164,2,1,3,4869,234,0,1,3,4242,55,0,1,4,4404,51,0,2,6,5036,25,3,1,5,4237,166,2,1,0,7275,64,5,6,0,8128,38,7,2,0,9414,18,4,8,1,8244,32,3,8,4,5237,-1,-1,0,7,0,2,0,1,0,0,-1
84,13,12,7,16085,64,13,16,7,16511,517,6,13,8,13613,81,11,17,9,20639,201,1,23,11,10716,164,7,14,10,15629,163,4,17,12,14823,777,13,9,4,21427,67,10,15,7,18603,32,8,24,11,12178,1,1,10,7,2,4,1,1,2,1,-1
84,11,9,11,16813,104,13,16,6,20254,711,10,16,11,15625,145,14,10,7,19751,89,2,18,6,9939,164,10,10,7,17210,517,10,15,14,13146,157,2,12,13,15328,236,17,7,7,19050,267,2,29,9,10424,1,1,10,5,4,2,1,0,2,0,1
523,1,1,3,7178,64,11,5,1,10875,245,3,5,6,6945,236,8,8,3,10732,267,0,16,4,5718,266,3,0,5,6717,234,4,3,3,6749,7,8,2,4,7697,222,2,5,6,6882,53,0,7,5,4252,-1,1,7,1,0,1,2,0,0,0,1
41,0,3,5,8788,246,15,4,8,15322,154,5,8,5,10064,777,4,6,9,9194,32,3,8,12,6428,166,6,11,6,12709,2,16,15,2,16031,90,8,15,10,11912,115,9,12,4,12652,40,0,25,6,7142,-1,-1,4,9,0,4,0,1,0,1,-1
23,3,0,4,7701,5,6,2,6,7874,134,1,4,9,5825,523,4,2,12,7715,40,0,6,12,4326,17,5,0,4,8428,64,9,8,1,9956,13,1,9,7,7149,202,22,6,2,14597,350,6,24,1,9336,-1,-1,1,9,0,1,0,2,0,0,-1
51,21,21,11,23256,9,10,23,11,17663,518,10,21,13,18675,86,18,27,13,20312,43,8,22,11,17252,41,13,12,14,20637,131,8,12,13,17630,18,11,10,13,19473,101,6,28,10,17173,711,21,24,18,21085,-1,1,4,2,0,0,0,0,0,0,1
90,10,27,10,19122,81,4,12,8,14340,126,35,16,17,23692,498,9,11,8,16866,22,5,37,12,17384,1,11,17,15,16369,99,18,24,9,19838,15,10,22,13,18076,161,11,17,14,17773,150,5,15,12,15291,-1,1,4,2,0,0,0,0,0,0,1
85,5,4,3,6861,234,7,9,0,9332,39,7,5,4,11499,236,18,2,2,12454,267,1,22,3,7472,126,2,0,6,5668,80,3,5,9,5274,3,0,4,7,4702,119,4,3,10,7068,120,3,3,6,6023,1,1,10,0,1,0,2,0,0,0,1
887,5,1,2,10076,64,3,8,2,8522,711,0,5,1,9507,523,8,1,1,13920,412,0,9,3,6407,38,1,3,3,7362,24,0,1,5,7121,77,2,2,3,8018,81,4,3,2,9552,497,1,5,3,5802,-1,1,10,2,1,2,2,0,1,0,1
91,10,10,3,14959,10,5,8,9,12945,60,15,9,7,12992,12,3,25,6,8756,145,9,13,6,13418,875,10,5,7,15020,107,6,11,15,12902,18,8,12,4,15198,518,5,9,9,9974,147,2,16,8,9855,1,1,6,7,3,2,1,1,0,1,-1
23,16,2,2,18419,11,4,4,6,9442,518,0,3,5,7876,63,9,12,10,11056,80,10,8,9,10600,17,4,2,10,8402,91,7,6,9,9757,22,8,6,5,10739,523,8,5,7,12460,79,4,13,8,7636,1,1,10,1,3,1,2,0,0,0,1
875,10,12,4,18159,35,18,8,2,19570,91,6,10,11,12186,18,18,9,6,20459,555,8,24,9,15912,75,5,4,7,12292,154,4,10,11,9623,7,5,5,13,10468,145,7,12,12,15832,55,11,4,17,13751,-1,1,11,0,2,2,0,0,1,0,1
24,6,5,8,13553,498,5,8,6,13058,4,3,10,4,13388,64,8,8,6,11914,89,2,7,8,7999,777,1,9,5,13025,81,10,13,6,14762,69,7,10,7,14850,234,11,8,5,15670,57,3,22,2,9969,-1,-1,4,8,2,3,0,2,0,2,-1
58,4,9,7,11783,120,8,9,5,12124,517,17,9,5,13325,202,3,11,2,10463,350,2,21,1,7746,98,3,7,8,8219,91,7,6,9,11176,4,3,10,9,10039,498,5,2,6,9582,497,2,7,2,7088,-1,-1,6,3,3,0,0,2,1,0,1
113,1,10,6,8841,238,10,2,7,12455,8,2,5,6,9350,81,2,5,9,7601,412,2,8,10,5895,48,5,6,5,10271,56,7,8,3,11038,38,11,5,3,13466,523,8,13,3,13852,555,7,12,3,11406,-1,1,2,9,0,3,1,1,0,1,-1
164,15,12,8,18173,141,22,15,13,19767,117,5,30,11,12329,236,14,10,10,20086,497,3,25,13,9752,27,6,23,10,13106,163,15,17,16,16645,777,5,12,14,15561,202,25,13,9,23416,267,4,41,10,12992,-1,1,9,7,4,1,0,1,0,2,1
141,1,1,5,5867,28,1,2,7,5056,517,3,2,9,5518,498,1,1,5,5127,26,1,3,7,4633,238,10,3,0,10298,64,7,14,1,9939,69,4,3,2,7761,202,10,9,3,9496,111,2,18,1,6145,-1,-1,0,6,0,1,0,1,0,0,-1
67,10,3,9,17777,30,3,5,10,11997,166,0,3,9,8905,43,3,4,3,10791,497,0,6,2,7375,122,12,4,5,13743,91,6,9,5,14270,101,6,12,0,14809,81,6,3,4,14497,432,3,12,2,8924,-1,1,4,9,2,2,0,1,0,1,-1
122,15,1,2,18000,163,2,11,11,11812,238,2,8,5,11855,134,6,7,6,14704,497,1,11,5,8347,6,3,6,11,14688,64,8,10,4,12839,10,13,6,3,20810,523,2,5,6,11745,40,3,16,2,9193,-1,1,5,9,1,4,1,1,1,1,-1
114,10,3,7,12356,246,9,9,9,11386,523,6,7,12,10929,517,1,10,10,8432,40,5,17,4,10482,104,9,5,6,14898,64,8,17,6,12246,245,7,6,7,11683,21,17,7,10,16840,526,1,17,3,7745,1,-1,2,10,0,4,1,0,0,1,-1
104,9,3,2,14578,203,14,7,4,13314,4,12,14,1,14327,30,6,12,7,9889,53,1,20,7,6604,62,0,0,6,6945,28,9,9,12,11296,777,2,2,7,8885,523,8,3,9,10071,201,2,8,8,6145,1,1,9,3,3,0,2,0,0,0,1
36,5,6,6,10590,30,15,7,7,15097,238,4,10,10,11088,498,5,8,9,10971,40,1,20,7,8633,85,2,7,5,10261,64,13,9,6,13034,777,12,9,7,16156,119,12,6,6,17347,53,0,15,6,7669,-1,1,5,6,0,4,2,0,0,1,-1
777,8,10,6,12097,64,6,10,8,9409,202,2,9,9,10594,101,7,11,9,10027,114,9,4,8,13034,164,4,9,9,10284,887,12,11,3,15755,39,11,6,7,14846,523,9,8,6,14118,497,4,21,7,9533,-1,-1,3,11,1,3,0,1,0,1,-1
98,3,9,6,8574,11,5,6,8,10316,26,6,3,2,9096,523,6,5,8,10714,43,2,12,6,7261,268,4,10,3,12657,59,10,11,3,13056,246,8,8,4,13067,498,7,9,6,12182,89,1,13,6,7071,-1,1,2,11,0,3,0,2,0,1,-1
39,1,0,6,5359,246,3,4,3,5859,7,2,2,3,5370,222,1,3,8,5337,117,1,2,4,4068,114,8,2,0,8074,234,4,7,1,6698,38,4,0,1,7200,523,7,4,3,8205,40,1,12,3,5675,-1,-1,0,5,0,1,1,0,0,0,-1
85,8,10,5,13115,234,11,4,5,13656,711,7,5,4,10913,21,7,7,1,14181,40,2,16,5,9088,6,5,1,4,11607,64,5,5,8,10732,157,3,6,8,11386,99,5,4,8,11356,267,2,5,7,6694,1,1,9,2,3,1,1,1,1,0,1
114,7,9,9,14913,59,12,18,8,15048,68,15,15,4,15378,523,6,14,10,14387,117,3,21,9,9517,4,5,13,10,11735,120,8,10,12,11702,23,6,10,8,16693,202,16,15,7,17438,40,4,26,7,10859,1,-1,9,6,0,3,1,1,0,1,1
777,5,8,9,15826,64,5,11,4,13285,7,12,8,8,14766,498,11,8,13,16786,497,2,21,8,10504,266,6,8,7,14215,876,6,12,2,13749,246,15,6,10,14121,236,12,10,8,17031,267,3,26,8,10016,-1,-1,9,6,0,4,0,1,1,0,1
104,7,6,4,14010,238,13,7,2,13591,517,5,9,7,11208,67,10,6,2,12656,201,3,15,1,8309,10,6,2,8,11108,246,3,5,7,8221,711,1,6,9,7578,498,3,6,5,8949,89,3,3,9,5795,-1,1,11,0,2,0,2,0,1,0,1
98,1,10,9,7601,64,4,7,8,9090,105,13,6,9,13865,81,8,9,9,12767,267,2,15,5,7953,126,8,7,3,14299,238,18,6,5,15214,3,4,18,5,10488,119,8,11,12,13301,43,2,23,3,9119,-1,-1,2,10,1,2,1,0,1,0,-1
