champ1.1,kills1.1,assists1.1,deaths1.1,gold1.1,champ1.2,kills1.2,assists1.2,deaths1.2,gold1.2,champ1.3,kills1.3,assists1.3,deaths1.3,gold1.3,champ1.4,kills1.4,assists1.4,deaths1.4,gold1.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,champ2.1,kills2.1,assists2.1,deaths2.1,gold2.1,champ2.2,kills2.2,assists2.2,deaths2.2,gold2.2,champ2.3,kills2.3,assists2.3,deaths2.3,gold2.3,champ2.4,kills2.4,assists2.4,deaths2.4,gold2.4,champ1.5,kills1.5,assists1.5,deaths1.5,gold1.5,first blood,first tower,blue towers,red towers,blue dragons,red dragons,blue heralds,red heralds,blue barons,red barons,win
145,11,9,7,16436,234,13,13,4,20307,82,9,12,7,18264,89,0,23,9,9979,45,4,11,9,13551,81,11,10,7,18584,98,4,16,6,13626,56,10,7,9,15044,112,9,9,7,16659,111,2,19,8,10304,-1,1,9,5,4,2,0,1,1,2,1
202,10,6,2,13582,234,12,8,1,17662,43,1,13,1,10280,89,1,11,2,8193,1,3,12,7,10661,267,1,5,3,7617,60,2,9,5,8870,236,3,2,6,10827,711,7,1,6,11099,10,0,3,7,10900,1,1,10,3,4,1,2,0,1,1,1
14,5,2,8,13025,91,9,1,9,13177,8,5,9,7,12310,81,8,4,11,13160,526,1,11,9,7383,17,6,11,10,14554,64,12,12,4,15510,103,6,14,3,14854,21,10,15,5,18010,555,10,11,6,14101,-1,-1,4,10,2,3,1,1,0,0,-1
91,21,7,8,21229,555,10,6,12,14379,101,4,14,7,17827,235,6,12,8,17493,99,2,10,7,12694,90,6,10,8,16716,126,12,9,12,19525,432,2,26,5,13043,76,13,20,8,18132,67,9,4,10,16071,1,1,5,11,1,4,1,1,0,1,-1
91,20,10,2,20267,236,2,6,6,10023,28,14,8,7,12328,99,4,14,4,12704,267,1,23,5,8423,43,2,5,8,7691,777,8,3,12,14328,51,2,5,4,9766,64,6,5,9,10649,45,5,4,8,10661,1,-1,11,5,2,2,2,0,1,0,1
5,3,6,8,11741,13,1,2,6,11203,266,4,4,7,13494,51,2,2,9,11565,161,1,6,10,8300,53,4,18,2,9879,223,2,15,2,11869,45,14,9,0,15585,67,5,13,5,12757,48,15,17,2,17413,-1,1,6,9,1,4,1,1,0,2,-1
63,6,21,12,14566,517,11,17,15,14800,10,10,20,7,17396,76,8,13,5,13795,8,9,17,5,15719,238,17,12,11,17191,99,8,25,7,14123,201,4,26,7,13276,64,12,23,8,16290,143,2,26,11,13743,-1,1,4,1,0,0,0,0,0,0,1
150,7,11,7,15211,107,14,7,11,15865,112,15,8,10,18808,145,7,10,19,12909,555,10,12,16,13186,76,10,5,12,14526,91,30,7,11,22190,777,2,11,12,11841,45,16,6,9,16905,235,5,27,9,13056,1,1,5,9,3,1,1,0,1,0,-1
17,17,10,5,20886,107,10,4,10,13950,42,5,6,7,14841,67,6,11,8,13668,117,4,23,5,12121,16,2,9,9,8997,72,9,9,6,14227,23,13,4,5,17990,51,6,8,13,13831,161,5,12,9,12908,1,-1,8,7,1,4,1,1,2,0,1
10,4,40,11,15918,887,26,18,12,21714,12,4,28,18,13670,498,9,26,13,16993,7,19,18,11,17311,44,1,49,13,13464,15,22,28,12,20665,22,13,33,11,16388,68,14,28,12,17302,96,14,35,14,15910,1,-1,4,2,0,0,0,0,0,0,1
110,4,11,5,7937,37,1,18,6,7317,122,12,5,8,9644,498,2,10,5,7948,43,2,13,3,7414,16,2,20,3,8229,350,1,21,3,7685,136,7,15,7,9465,7,12,7,5,9220,235,5,15,4,9330,1,1,1,2,0,0,0,0,0,0,-1
67,6,1,11,12640,33,6,10,6,9468,7,10,7,6,12212,51,6,10,6,11899,50,4,12,8,8478,114,13,8,5,15675,48,3,16,4,12715,238,15,3,6,15622,134,6,13,6,12209,267,0,15,11,8027,1,-1,4,9,1,2,0,1,0,2,-1
67,2,4,3,7866,63,9,2,0,7668,238,3,5,3,7399,51,5,0,0,7057,7,6,10,1,6610,23,0,0,4,3219,246,3,2,3,6228,1,3,1,8,5053,145,0,0,3,4278,44,1,3,7,3657,1,1,4,0,2,0,0,0,0,0,1
45,7,20,6,10433,30,6,25,9,11788,236,12,13,7,11423,111,3,27,10,8866,150,5,16,5,9730,350,4,30,4,8750,29,17,16,5,12575,31,6,17,6,9215,412,4,24,7,8452,53,6,19,11,8615,-1,-1,4,1,0,0,0,0,0,0,1
90,15,19,3,16381,121,17,17,7,14786,26,7,34,5,13863,15,8,24,10,14674,40,2,33,4,12236,84,6,13,12,11940,119,12,8,8,17801,35,5,15,10,12405,145,3,15,7,12286,53,3,11,12,11144,-1,1,4,0,0,0,0,0,0,0,1
54,10,9,10,11812,238,5,12,10,11226,104,8,1,4,13395,51,8,4,5,13866,16,1,12,7,7893,122,8,9,7,14482,246,11,5,7,14224,8,9,6,0,15533,222,3,9,6,12662,517,5,8,12,9915,1,1,3,9,1,3,1,0,1,1,-1
104,5,4,2,11265,876,9,7,0,12086,67,4,6,4,9251,157,5,6,5,9699,99,2,7,5,6711,254,0,3,6,6445,35,5,3,7,6849,240,2,4,5,7213,81,4,4,3,8840,427,5,6,4,7320,-1,1,6,1,0,2,2,0,0,0,1
81,16,19,5,14770,32,5,28,6,10839,13,13,18,6,13797,43,2,37,5,10877,5,6,21,12,10892,266,15,9,5,13522,11,4,8,10,9658,887,9,13,11,11622,126,6,16,7,11588,420,0,18,9,9938,1,1,4,3,0,0,0,0,0,0,1
245,3,12,7,7240,75,5,9,7,8452,114,4,8,6,8221,15,6,12,7,8630,22,4,15,4,8496,110,9,12,3,9729,25,7,14,4,8718,81,5,16,4,8807,111,1,17,6,7452,17,8,8,5,8535,1,-1,1,2,0,0,0,0,0,0,-1
39,8,18,6,11451,90,1,27,7,8749,11,21,14,7,12585,163,16,24,6,12080,12,2,36,7,9298,51,3,18,8,8922,20,1,23,10,7955,56,11,10,9,10459,517,5,17,10,9207,84,13,11,11,12048,1,-1,4,1,0,0,0,0,0,0,1
119,15,5,1,17160,120,9,14,6,14026,223,9,17,5,12061,103,7,10,3,12593,43,0,21,5,8491,234,5,5,9,10487,517,1,7,8,8780,236,6,5,8,13004,164,6,7,8,13093,267,2,13,7,8203,-1,1,10,3,2,2,2,0,1,0,1
412,0,2,4,4058,134,2,1,2,7399,222,1,0,6,5782,54,1,1,1,6307,56,0,3,4,6160,104,4,7,0,9085,13,1,4,1,8345,236,5,5,1,11250,36,6,5,2,10085,350,1,15,0,6424,-1,-1,1,9,1,2,0,2,0,0,-1
236,4,1,4,9812,5,5,4,4,9343,13,1,3,4,9579,54,0,3,5,6359,497,0,7,8,5505,104,9,13,3,11760,134,7,8,2,9431,202,2,18,0,10689,58,4,6,4,11095,432,3,17,1,7562,-1,-1,2,4,1,2,1,1,0,1,-1
777,3,15,10,12151,245,7,16,10,13176,126,13,16,12,13643,84,6,10,8,12160,234,18,16,10,16121,134,10,21,10,12973,412,9,20,12,13110,43,15,20,9,14051,10,7,26,10,12064,115,9,29,6,13828,-1,1,4,2,0,0,0,0,0,0,1
266,4,3,6,5762,89,1,5,5,4821,84,6,2,8,6007,103,0,7,8,4560,82,3,3,5,6185,43,2,24,1,6629,8,10,16,3,8109,53,2,12,4,5677,498,11,15,2,8082,166,7,16,4,7847,1,-1,0,4,0,0,0,0,0,0,-1
245,5,2,3,6891,37,0,15,7,6900,30,5,6,8,8249,134,3,2,7,7683,35,6,5,7,7744,17,2,7,4,7964,238,7,11,4,8866,22,8,12,3,9734,235,5,18,3,9167,92,10,6,5,9840,-1,-1,0,4,0,0,0,0,0,0,-1
89,1,15,4,7895,69,10,3,3,14077,164,1,8,10,8800,238,8,5,9,13032,77,7,7,7,11059,234,15,6,2,15387,777,14,11,8,17378,127,3,8,6,11943,498,1,6,8,11058,497,0,11,4,8320,-1,-1,1,9,3,2,0,1,0,2,-1
234,25,7,7,20241,201,0,27,9,8599,4,2,11,14,9974,67,8,15,6,14659,36,4,12,8,13609,5,11,6,6,14413,236,7,9,9,12445,103,8,12,7,13115,114,15,11,9,16956,267,3,16,9,9262,-1,-1,3,11,1,4,0,2,1,0,-1
234,12,7,4,11959,115,2,9,4,10821,17,3,8,8,8240,777,17,4,9,15393,43,2,14,4,7782,23,8,5,6,12340,16,2,11,7,7011,51,4,7,6,8683,104,7,6,8,9988,245,8,10,9,9895,-1,1,9,2,1,1,1,0,0,0,1
202,18,19,5,18217,25,2,31,8,10943,31,17,12,6,16050,34,11,23,3,15884,5,13,19,6,16781,32,2,12,10,8382,42,9,7,11,15267,14,2,5,15,12829,48,7,10,12,12744,18,6,7,13,12808,1,1,10,6,4,1,2,0,2,0,1
222,15,7,3,13507,99,3,18,5,8320,887,3,6,3,10330,711,12,8,2,11430,234,2,12,6,8286,67,2,6,6,7280,7,3,0,6,7695,516,5,2,7,7728,117,3,8,8,5791,154,3,7,8,7222,-1,1,8,0,2,0,2,0,1,0,1
267,2,3,6,4757,75,0,0,6,4746,5,2,2,9,5296,110,1,1,8,4455,69,3,1,9,5680,236,21,5,0,13225,50,3,17,2,7762,23,5,4,0,10111,20,5,11,4,6577,113,4,15,2,7407,-1,-1,0,10,1,1,0,1,0,0,-1
51,11,2,6,10863,25,1,12,6,7170,126,1,6,4,9620,84,16,2,2,14238,5,6,10,3,10204,99,2,7,8,6252,202,2,8,6,6984,203,6,6,10,8019,42,5,7,5,9155,223,6,5,6,7459,1,1,10,0,1,1,2,0,0,0,1
711,5,4,9,7149,48,3,10,2,7284,236,5,9,6,8401,350,4,9,4,6761,92,5,6,5,9608,429,9,6,4,11338,526,1,12,8,5758,58,4,2,4,9662,39,10,3,5,11459,79,2,15,2,8937,1,-1,1,8,1,2,0,2,0,0,-1
27,6,14,5,11396,5,15,5,6,15787,238,6,10,5,12241,147,1,18,10,9172,37,3,17,13,8275,164,9,7,6,13624,79,10,15,4,11778,516,5,9,5,9805,498,11,13,8,12667,497,4,25,8,8576,-1,1,7,5,0,4,2,0,1,0,1
92,11,19,8,19610,76,10,20,7,16715,157,11,13,9,18658,202,12,18,6,19761,26,3,24,13,10725,126,10,10,7,20774,79,12,6,8,17468,121,10,17,12,17768,81,7,7,9,17180,16,2,21,11,10860,-1,1,7,7,3,2,2,0,1,3,1
126,3,9,12,8855,59,6,14,10,11338,4,9,10,11,12588,202,5,13,7,10602,26,2,12,9,6711,80,8,15,8,11886,246,8,15,4,12658,517,15,12,3,15670,711,12,8,7,12415,53,6,17,3,9526,-1,-1,1,9,0,4,1,0,0,1,-1
78,5,7,6,9901,48,8,12,2,12691,84,14,7,2,12093,26,7,15,2,9626,43,4,17,4,8627,122,5,2,8,9588,234,1,7,6,7815,45,4,0,5,9741,202,5,4,12,6851,99,1,6,7,6619,1,1,11,2,3,0,2,0,0,0,1
164,4,4,10,8722,104,4,12,5,8858,45,6,5,2,10611,202,3,9,4,10190,53,5,9,6,7373,23,10,6,3,13921,222,4,6,2,11214,38,6,4,6,11891,40,3,13,6,7440,64,4,10,5,9081,-1,-1,1,9,1,2,0,2,1,0,-1
114,9,11,10,15478,141,2,7,9,12078,105,8,7,9,13325,202,12,11,5,18962,40,3,18,5,10505,92,11,6,7,15774,104,22,9,5,20485,3,2,20,7,11195,74,2,13,9,10861,350,1,28,6,9158,-1,-1,7,6,1,4,1,1,2,0,1
126,9,8,7,19327,5,4,12,12,12298,55,6,11,11,13093,30,12,8,14,18181,53,4,13,5,9267,114,6,9,8,15213,104,21,11,5,21771,7,5,16,9,12666,202,13,16,3,19602,40,4,29,10,11922,1,1,5,11,1,4,1,1,0,2,-1
78,0,2,2,8487,104,2,6,4,9845,517,11,2,4,13794,523,1,2,4,8381,26,0,9,5,6588,23,2,1,0,11825,76,4,7,0,11358,4,4,9,5,11107,202,7,7,4,14212,40,2,10,5,7990,1,-1,4,5,0,4,1,1,0,1,-1
58,2,4,7,10910,64,9,4,8,12064,55,8,9,8,12868,498,2,8,4,10244,117,1,12,4,7550,164,6,13,5,13860,28,11,12,4,14356,103,1,9,6,10880,202,12,7,4,17425,16,1,21,4,8934,-1,-1,3,9,3,2,0,1,0,1,-1
114,3,3,3,10767,28,5,5,7,8427,90,2,6,6,8754,202,9,2,6,10448,53,1,11,5,5826,127,4,3,1,6894,120,8,7,5,8793,121,2,4,5,7434,21,10,4,2,10073,63,3,14,7,7188,-1,1,4,1,1,1,1,0,1,0,1
875,3,2,3,8152,28,7,4,1,9032,236,8,3,1,9049,202,7,7,2,10053,43,1,14,1,6403,27,0,2,5,4561,91,5,1,3,8289,157,1,2,5,5689,81,1,1,4,5715,40,0,2,9,3715,1,1,8,0,1,1,1,0,0,0,1
887,5,0,2,8645,91,12,7,4,10595,4,2,11,3,8029,81,7,7,0,8666,16,0,11,2,5061,254,2,0,6,5816,104,6,1,3,7917,43,1,2,7,5807,498,1,2,3,7269,40,1,2,7,4567,-1,1,4,1,2,0,1,0,0,0,1
164,12,11,6,14729,104,19,8,2,17446,1,6,17,5,10855,29,5,12,11,10989,117,3,24,4,9669,887,7,2,9,9811,234,3,6,9,9067,84,13,3,6,13197,202,3,10,13,9898,40,2,13,8,7555,1,1,9,0,3,0,1,0,1,0,1
78,6,1,4,7132,64,2,1,7,4432,86,2,3,7,4637,147,1,6,4,6097,235,1,3,6,5574,104,4,2,5,7901,234,5,6,1,8416,55,9,7,3,9936,711,9,7,1,9322,26,1,11,2,5068,-1,-1,1,7,0,2,0,2,0,0,-1
875,6,5,6,12436,5,7,15,3,12130,517,15,10,2,14772,350,3,23,0,8754,81,5,10,5,11186,887,5,3,9,11580,234,4,1,9,9452,268,2,5,5,11085,157,5,2,8,11593,26,0,9,5,6473,1,1,8,5,3,1,1,1,0,0,1
10,6,3,3,8980,120,2,4,10,7162,99,2,5,4,7986,236,2,2,7,7488,267,2,3,2,4958,164,10,5,3,12488,30,7,9,3,11250,157,7,1,3,12952,523,1,6,3,9289,117,1,9,2,6544,1,-1,0,9,0,2,0,1,0,1,-1
164,10,21,8,14405,238,13,6,5,14197,45,11,13,4,13544,30,10,12,5,14206,497,5,30,3,10757,114,12,5,12,14126,245,3,9,11,10503,4,3,4,12,10154,202,6,12,8,13769,40,1,14,6,8212,-1,-1,8,2,4,0,0,0,0,0,1
223,6,2,2,8102,121,3,2,6,6294,18,2,1,0,7248,115,3,3,0,7860,497,1,8,1,5164,887,2,1,6,4648,246,1,3,2,5531,3,2,5,2,6739,119,2,2,5,6508,350,2,4,0,4511,1,1,7,0,2,0,2,0,0,0,1
887,1,2,4,5109,238,4,0,4,5825,7,0,1,3,5377,21,1,1,2,5789,40,0,1,3,3388,150,3,5,3,6975,59,1,5,1,6318,84,5,0,0,7090,30,6,5,2,7882,48,1,5,0,4300,-1,-1,0,3,0,2,0,1,0,0,-1
48,8,27,11,13722,235,11,33,8,16017,360,20,16,14,16432,18,8,22,14,13451,22,8,38,5,14892,202,12,25,9,15050,76,6,29,9,13365,24,6,16,16,12904,555,20,16,9,18133,222,8,27,12,15779,-1,1,4,2,0,0,0,0,0,0,1
887,10,5,5,16125,246,10,8,7,13470,517,4,11,6,10913,21,2,15,6,13118,267,2,19,8,8412,85,2,10,8,10981,234,15,12,4,16287,236,10,10,3,15049,147,2,23,6,12602,37,3,19,7,9830,1,-1,6,6,1,4,0,1,1,1,-1
117,1,1,2,5732,64,1,0,2,6904,517,1,0,4,5913,81,0,1,3,5877,43,1,1,6,4744,887,1,1,2,6783,28,4,7,0,8191,238,7,1,1,8326,202,4,2,1,7664,26,1,5,0,4982,1,1,1,3,2,0,1,0,0,0,-1
17,10,6,5,12948,238,11,6,5,12899,13,13,6,6,14714,51,0,0,0,3790,432,1,19,5,7712,113,1,12,6,9330,887,2,2,9,11467,39,7,3,7,13717,236,7,5,6,13035,267,4,8,7,9778,1,-1,2,10,1,1,0,2,0,1,-1
79,4,3,3,7510,64,2,2,1,6493,234,1,0,7,4570,81,0,1,6,4559,43,2,1,3,4645,150,2,1,5,6008,427,4,6,1,7060,134,3,3,0,7776,145,6,3,2,9447,555,5,6,1,7021,-1,-1,1,9,0,2,0,1,0,0,-1
164,8,13,5,11431,104,11,10,2,12672,202,9,11,4,11199,134,14,10,4,14870,89,4,23,6,8464,6,5,0,8,9312,234,7,10,9,10526,131,3,7,11,7964,236,3,9,10,10235,37,3,13,8,8607,1,1,9,2,2,1,2,0,0,0,1
516,4,8,1,9286,238,5,6,4,11317,517,6,7,0,12649,51,10,4,4,11240,25,1,12,5,7665,126,1,4,5,9254,246,2,7,7,7809,55,6,2,6,9335,222,4,7,4,11723,117,1,10,4,6373,1,-1,9,3,0,3,1,0,1,0,1
126,2,10,8,12080,76,11,10,6,12823,80,7,14,6,10919,429,16,10,3,15702,89,2,22,9,8547,107,6,9,7,12784,234,10,15,5,14620,4,6,11,9,13383,22,7,9,10,11547,201,3,17,7,7908,1,-1,5,8,2,2,0,1,1,0,-1
57,1,7,11,4980,30,4,8,13,7328,39,3,2,9,8236,51,1,6,12,6631,29,7,4,12,9614,114,8,3,5,11013,28,13,11,1,11426,234,16,8,3,12868,222,11,12,2,13275,555,9,9,5,10503,-1,-1,0,10,0,3,0,0,0,0,-1
84,11,10,15,14412,104,12,16,13,17285,711,12,16,7,18117,222,23,15,9,23705,412,3,33,11,11822,126,11,9,13,16483,79,9,16,9,15691,777,13,13,11,18757,202,13,17,12,19841,63,9,20,16,15400,-1,-1,10,7,4,1,1,0,1,2,1
887,11,11,4,14613,48,7,22,9,11633,110,18,9,3,19175,22,5,13,4,12091,37,5,25,7,10115,164,6,9,9,11445,234,9,3,8,10448,4,4,11,8,10881,101,4,10,10,10513,235,4,10,11,8870,1,1,9,4,1,1,0,1,1,0,1
126,5,5,8,10416,234,5,8,8,9205,202,6,7,6,10503,99,7,6,5,11168,43,2,7,4,6417,39,7,5,10,12032,120,6,12,4,10398,8,14,5,1,15586,21,3,8,6,10196,117,1,18,5,7433,1,-1,4,6,2,1,2,0,0,1,-1
133,4,7,13,14339,90,6,15,11,16270,64,14,14,7,18112,18,14,6,13,20441,117,4,27,8,11755,39,9,14,12,16682,28,15,12,6,15265,55,15,11,14,17168,202,8,18,4,18856,235,5,29,6,13418,1,1,5,7,3,3,2,0,2,1,-1
79,1,3,11,9900,91,3,9,8,10791,517,8,2,10,10963,119,5,10,9,13446,99,11,10,7,12274,164,8,14,3,14397,238,11,14,6,13776,101,12,13,3,13585,202,11,12,4,14331,432,3,13,12,8616,-1,1,3,7,0,4,1,1,1,0,-1
39,6,0,2,12699,30,3,11,4,10111,18,6,5,4,12304,117,2,13,2,7273,29,10,1,5,10888,68,2,0,7,7559,120,5,7,6,8227,38,4,2,3,9647,202,3,2,5,8508,497,3,4,7,5818,1,1,11,1,2,0,0,0,1,0,1
236,2,2,2,8076,246,7,3,7,7928,157,2,3,5,6783,887,2,7,7,6614,267,2,6,2,5221,523,2,1,3,8667,91,10,5,3,11518,136,6,2,2,8332,875,4,4,7,8835,37,1,4,0,5893,1,-1,0,6,0,3,1,0,0,0,-1
711,4,8,1,9155,64,10,13,1,10652,236,8,8,2,11931,164,4,5,3,8690,267,5,14,0,7580,39,0,3,7,5837,234,3,1,8,6515,55,1,1,5,7572,202,2,1,6,5879,432,1,3,5,5085,1,1,8,0,2,0,2,0,0,0,1
126,10,9,3,14275,234,12,7,1,14681,7,12,10,6,12956,202,4,16,6,12355,412,3,20,3,8871,141,4,2,12,10797,76,5,8,6,10093,39,6,6,10,12333,81,4,5,8,11363,497,0,10,5,6438,-1,1,9,2,3,1,1,0,1,0,1
62,4,8,3,14321,59,1,14,5,11849,147,6,11,0,14974,222,9,6,3,20280,412,0,15,0,8915,6,2,3,4,12706,421,3,4,3,12023,711,3,6,2,13021,51,1,5,4,12121,25,2,6,7,8966,-1,-1,11,4,4,2,1,1,2,0,1
887,13,2,5,15813,20,0,5,7,6907,45,1,5,8,7808,246,4,3,7,9545,4,4,7,5,9616,104,8,5,5,13974,254,3,9,4,10143,38,10,6,3,13497,15,9,2,5,13255,555,2,7,5,9127,1,-1,2,5,1,2,0,0,0,0,-1
24,10,7,7,17040,20,6,13,7,12945,777,13,7,6,17894,81,10,14,7,17181,166,11,11,11,17244,24,11,3,11,15845,11,20,3,11,20238,7,2,5,10,10459,51,4,11,9,13092,267,1,12,9,9248,1,1,10,1,3,1,0,1,0,0,1
555,4,15,9,10870,115,6,22,5,11901,76,8,22,5,12045,164,6,12,6,11074,51,11,19,5,13799,201,4,21,6,10228,145,11,11,7,12124,254,5,9,10,10917,126,4,15,6,10487,48,6,19,7,11602,1,1,4,1,0,0,0,0,0,0,1
43,10,30,10,13025,74,19,25,7,16464,202,18,23,9,15928,78,8,14,8,12977,245,7,21,12,11512,45,7,15,10,13102,267,3,34,12,10952,103,14,20,11,14096,59,11,25,16,12890,51,11,18,13,12842,1,1,4,1,0,0,0,0,0,0,1
27,3,4,0,6462,245,7,2,0,7224,104,4,2,2,6892,523,2,2,0,6639,43,2,7,0,5659,133,1,0,7,3970,64,0,0,2,3083,61,1,0,5,3585,222,0,0,3,3759,117,0,1,1,2974,1,1,8,0,1,0,0,0,0,0,1
164,13,7,4,20102,107,2,13,10,11806,38,4,12,4,13184,119,11,7,6,19666,44,1,17,9,10065,58,4,3,7,14343,245,10,11,9,15893,10,1,6,5,14514,412,3,20,5,11554,236,15,10,5,21220,-1,-1,7,4,4,1,0,1,1,1,1
58,4,2,11,9694,234,8,5,1,14088,112,6,3,3,12407,236,15,5,7,16347,267,2,20,3,10110,223,8,6,4,13107,120,7,4,6,12363,38,1,4,7,7464,222,5,7,10,9964,350,4,12,8,8183,1,-1,9,2,4,0,1,0,2,0,1
27,5,4,8,10795,141,7,6,8,10991,101,22,9,2,17042,202,19,15,6,15350,111,7,29,3,10776,777,8,4,7,14221,48,12,2,12,15045,80,4,3,9,8940,51,1,5,16,7608,99,2,8,16,7872,1,1,6,6,3,0,1,1,1,0,1
420,6,10,5,13884,11,17,6,8,16331,80,7,3,9,11421,67,8,8,9,12143,99,6,17,9,9926,27,2,3,11,9615,32,7,11,7,10854,246,17,3,8,14561,236,11,9,11,14129,267,3,22,8,9040,1,1,8,4,3,2,0,1,1,0,1
98,6,18,6,10659,104,6,17,5,14155,246,26,7,8,17664,22,2,18,9,8595,99,6,19,14,10777,79,1,10,9,9745,254,10,5,11,10413,80,5,7,9,9285,163,22,9,8,16590,53,4,17,9,8673,-1,1,9,5,2,0,1,0,1,0,1
27,3,15,7,10212,28,15,8,5,13664,166,10,10,4,13281,202,11,12,5,14786,53,3,15,9,7973,68,6,2,9,9549,11,8,7,10,11478,126,8,7,9,11126,222,8,5,7,11545,117,0,19,8,7487,1,-1,10,2,2,1,0,0,1,0,1
150,2,2,5,8930,245,8,3,6,10258,8,4,4,7,8014,523,6,7,7,8914,412,0,12,6,5509,777,6,3,6,8465,141,10,4,0,10304,27,6,10,2,8798,498,3,14,7,9631,37,6,14,5,8867,1,1,2,4,0,2,1,0,0,0,-1
164,2,2,6,10029,30,1,2,8,10030,22,3,2,10,11201,126,7,2,9,12092,99,2,9,6,7508,27,2,16,2,11524,141,17,9,3,15881,38,10,5,6,13605,202,8,11,2,13613,432,2,23,2,8915,1,-1,4,10,2,1,0,1,0,1,-1
104,6,6,9,10915,3,2,14,9,8122,154,12,9,9,12531,157,5,6,12,12104,51,6,8,11,11736,27,5,15,5,10275,141,18,5,6,14792,238,12,11,7,14281,69,14,9,7,12287,12,1,26,6,7960,-1,-1,4,8,2,1,1,1,0,1,-1
6,4,0,7,13576,5,1,5,14,9185,7,9,3,10,13067,222,3,9,10,13322,99,4,9,9,10099,27,9,13,2,13011,234,19,11,2,17801,147,10,16,3,13795,523,7,17,9,15251,412,5,25,5,9902,-1,1,7,9,0,3,1,0,0,1,-1
82,4,0,5,6896,234,0,4,8,4756,10,2,0,7,4583,202,1,1,6,4628,111,0,2,6,3142,27,0,7,2,5865,64,10,9,1,8702,112,10,4,2,10635,222,8,9,0,10194,412,4,11,2,5580,-1,-1,0,8,0,2,0,2,0,0,-1
14,4,7,8,12434,121,13,6,7,16861,236,3,10,9,12888,51,10,8,6,17273,223,1,12,13,9712,59,5,20,8,15176,234,20,14,1,21615,8,9,6,4,15984,22,7,12,10,14584,53,2,22,8,10743,1,-1,1,11,4,1,0,1,0,0,-1
517,13,17,15,20815,2,6,20,10,20906,84,22,19,11,24904,12,14,25,19,21699,711,12,23,17,20533,5,25,16,11,29799,32,6,24,16,19729,245,13,16,13,22926,18,19,19,14,27279,44,9,42,13,19984,1,1,7,10,4,2,1,0,0,3,-1
223,10,12,6,14127,77,4,10,6,15664,238,12,4,7,16873,18,18,9,11,19106,25,10,15,7,15895,875,8,5,10,15847,234,6,7,10,11247,126,2,6,15,9766,202,5,9,12,12401,80,16,10,7,18700,1,-1,11,3,5,0,0,1,0,0,1
777,16,7,6,20926,9,2,8,8,9721,157,2,8,14,11221,110,8,10,11,13709,143,7,11,7,14190,107,4,8,7,12549,154,10,15,9,14662,7,9,16,5,14227,360,18,7,9,19793,4,5,21,6,12487,-1,1,4,7,1,4,1,0,1,0,-1
887,2,1,7,7242,11,1,0,4,7160,517,2,1,7,6006,29,3,1,5,8146,117,1,3,6,5424,114,8,1,3,11270,254,11,5,3,10688,134,5,6,2,9745,126,2,6,1,8202,64,3,9,0,8081,-1,-1,0,7,0,2,0,0,0,0,-1
126,2,2,11,6917,245,2,0,7,7094,238,6,4,10,9205,202,4,4,3,8472,350,1,5,4,6383,107,6,6,1,11586,254,6,10,4,9914,777,15,4,4,16182,145,6,9,4,10047,497,2,16,2,7563,-1,-1,0,9,0,2,0,1,0,0,-1
164,11,7,6,15837,254,15,6,7,18451,126,11,10,8,18899,145,3,7,4,11958,16,3,20,4,10986,157,4,1,6,12013,121,9,6,7,13757,112,4,6,9,11794,166,6,8,8,15276,14,5,10,13,12857,1,-1,10,2,3,2,1,0,1,0,1
114,10,7,0,13058,121,6,14,5,9792,238,5,14,5,8851,429,21,14,3,18868,37,3,25,6,8687,29,2,5,10,5953,11,9,1,9,11455,3,3,8,10,6400,59,3,11,6,6719,246,2,7,10,6433,1,1,9,0,2,0,0,0,0,0,1
54,4,7,9,13572,91,22,3,9,23572,24,4,9,12,12213,81,4,4,7,11430,234,3,8,11,11853,114,7,4,8,15010,246,11,10,8,14678,126,9,15,8,15950,55,11,8,9,15815,234,10,8,4,17048,-1,-1,5,9,2,3,0,0,0,0,-1
24,8,6,6,15402,876,9,11,10,14236,45,9,9,10,13468,266,10,9,9,17474,117,3,14,13,10506,114,1,5,13,11823,76,13,14,4,17705,142,7,15,8,14909,104,22,11,8,25020,53,5,20,6,12077,-1,1,4,8,2,2,0,0,1,1,-1
67,25,13,18,20981,777,9,11,17,17153,63,9,29,15,18320,29,7,19,16,15854,163,9,13,17,16355,112,19,33,9,19826,99,21,32,11,19838,91,19,30,13,19642,69,14,26,11,18164,59,10,55,15,17889,1,-1,4,4,0,0,0,0,0,0,-1
122,3,2,4,11655,202,2,10,8,9531,517,6,5,7,10967,5,6,4,10,9682,26,4,10,6,7879,104,9,6,1,13538,9,7,10,3,11099,84,10,7,3,11300,145,9,9,5,13712,79,0,16,10,7002,-1,-1,2,3,1,1,0,0,0,1,-1
113,5,11,2,9578,427,6,14,0,9791,84,16,7,3,12589,523,4,7,3,10535,111,3,15,2,7634,39,0,3,6,7113,48,1,3,6,7376,131,3,3,7,9125,222,5,1,7,9628,117,1,5,8,5315,1,-1,9,2,0,2,2,0,1,0,1
113,9,9,3,13572,246,7,9,10,11588,84,13,13,9,12504,498,3,11,10,11240,497,3,20,8,8352,39,0,11,7,11377,121,16,6,6,13879,267,8,19,9,10680,236,9,11,6,13176,134,7,12,7,13242,-1,-1,2,7,2,1,0,1,1,1,-1
